previous_index,current_index,previous,current,gap_minutes,previous_weekday,current_weekday,previous_date,current_date,previous_year,current_year,previous_time,current_time,previous_hour,current_hour,gap_type,duration_cluster,pattern_signature
769,770,2021-08-17 12:49:00,2021-08-17 12:53:00,4.0,Tuesday,Tuesday,2021-08-17,2021-08-17,2021,2021,12:49,12:53,12,12,NON_WEEKEND_GAP,4,12:49 -> 12:53 | 4m
1255,1256,2021-08-17 20:58:00,2021-08-17 22:00:00,62.0,Tuesday,Tuesday,2021-08-17,2021-08-17,2021,2021,20:58,22:00,20,22,NON_WEEKEND_GAP,62,20:58 -> 22:00 | 62m
2634,2635,2021-08-18 20:58:00,2021-08-18 22:00:00,62.0,Wednesday,Wednesday,2021-08-18,2021-08-18,2021,2021,20:58,22:00,20,22,NON_WEEKEND_GAP,62,20:58 -> 22:00 | 62m
4013,4014,2021-08-19 20:58:00,2021-08-19 22:00:00,62.0,Thursday,Thursday,2021-08-19,2021-08-19,2021,2021,20:58,22:00,20,22,NON_WEEKEND_GAP,62,20:58 -> 22:00 | 62m
6767,6768,2021-08-23 20:58:00,2021-08-23 22:00:00,62.0,Monday,Monday,2021-08-23,2021-08-23,2021,2021,20:58,22:00,20,22,NON_WEEKEND_GAP,62,20:58 -> 22:00 | 62m
8146,8147,2021-08-24 20:58:00,2021-08-24 22:00:00,62.0,Tuesday,Tuesday,2021-08-24,2021-08-24,2021,2021,20:58,22:00,20,22,NON_WEEKEND_GAP,62,20:58 -> 22:00 | 62m
8976,8977,2021-08-25 11:49:00,2021-08-25 11:51:00,2.0,Wednesday,Wednesday,2021-08-25,2021-08-25,2021,2021,11:49,11:51,11,11,NON_WEEKEND_GAP,2,11:49 -> 11:51 | 2m
9524,9525,2021-08-25 20:58:00,2021-08-25 22:00:00,62.0,Wednesday,Wednesday,2021-08-25,2021-08-25,2021,2021,20:58,22:00,20,22,NON_WEEKEND_GAP,62,20:58 -> 22:00 | 62m
10903,10904,2021-08-26 20:58:00,2021-08-26 22:00:00,62.0,Thursday,Thursday,2021-08-26,2021-08-26,2021,2021,20:58,22:00,20,22,NON_WEEKEND_GAP,62,20:58 -> 22:00 | 62m
13657,13658,2021-08-30 20:58:00,2021-08-30 22:00:00,62.0,Monday,Monday,2021-08-30,2021-08-30,2021,2021,20:58,22:00,20,22,NON_WEEKEND_GAP,62,20:58 -> 22:00 | 62m
15036,15037,2021-08-31 20:58:00,2021-08-31 22:00:00,62.0,Tuesday,Tuesday,2021-08-31,2021-08-31,2021,2021,20:58,22:00,20,22,NON_WEEKEND_GAP,62,20:58 -> 22:00 | 62m
16415,16416,2021-09-01 20:58:00,2021-09-01 22:00:00,62.0,Wednesday,Wednesday,2021-09-01,2021-09-01,2021,2021,20:58,22:00,20,22,NON_WEEKEND_GAP,62,20:58 -> 22:00 | 62m
17794,17795,2021-09-02 20:58:00,2021-09-02 22:00:00,62.0,Thursday,Thursday,2021-09-02,2021-09-02,2021,2021,20:58,22:00,20,22,NON_WEEKEND_GAP,62,20:58 -> 22:00 | 62m
20313,20314,2021-09-06 17:03:00,2021-09-06 17:06:00,3.0,Monday,Monday,2021-09-06,2021-09-06,2021,2021,17:03,17:06,17,17,NON_WEEKEND_GAP,4,17:03 -> 17:06 | 4m
20328,20329,2021-09-06 22:13:00,2021-09-06 22:15:00,2.0,Monday,Monday,2021-09-06,2021-09-06,2021,2021,22:13,22:15,22,22,NON_WEEKEND_GAP,2,22:13 -> 22:15 | 2m
21692,21693,2021-09-07 20:58:00,2021-09-07 22:00:00,62.0,Tuesday,Tuesday,2021-09-07,2021-09-07,2021,2021,20:58,22:00,20,22,NON_WEEKEND_GAP,62,20:58 -> 22:00 | 62m
21693,21694,2021-09-07 22:00:00,2021-09-07 22:02:00,2.0,Tuesday,Tuesday,2021-09-07,2021-09-07,2021,2021,22:00,22:02,22,22,NON_WEEKEND_GAP,2,22:00 -> 22:02 | 2m
23070,23071,2021-09-08 20:58:00,2021-09-08 22:00:00,62.0,Wednesday,Wednesday,2021-09-08,2021-09-08,2021,2021,20:58,22:00,20,22,NON_WEEKEND_GAP,62,20:58 -> 22:00 | 62m
24449,24450,2021-09-09 20:58:00,2021-09-09 22:00:00,62.0,Thursday,Thursday,2021-09-09,2021-09-09,2021,2021,20:58,22:00,20,22,NON_WEEKEND_GAP,62,20:58 -> 22:00 | 62m
27203,27204,2021-09-13 20:58:00,2021-09-13 22:00:00,62.0,Monday,Monday,2021-09-13,2021-09-13,2021,2021,20:58,22:00,20,22,NON_WEEKEND_GAP,62,20:58 -> 22:00 | 62m
28582,28583,2021-09-14 20:58:00,2021-09-14 22:00:00,62.0,Tuesday,Tuesday,2021-09-14,2021-09-14,2021,2021,20:58,22:00,20,22,NON_WEEKEND_GAP,62,20:58 -> 22:00 | 62m
29961,29962,2021-09-15 20:58:00,2021-09-15 22:00:00,62.0,Wednesday,Wednesday,2021-09-15,2021-09-15,2021,2021,20:58,22:00,20,22,NON_WEEKEND_GAP,62,20:58 -> 22:00 | 62m
31340,31341,2021-09-16 20:58:00,2021-09-16 22:00:00,62.0,Thursday,Thursday,2021-09-16,2021-09-16,2021,2021,20:58,22:00,20,22,NON_WEEKEND_GAP,62,20:58 -> 22:00 | 62m
34094,34095,2021-09-20 20:58:00,2021-09-20 22:00:00,62.0,Monday,Monday,2021-09-20,2021-09-20,2021,2021,20:58,22:00,20,22,NON_WEEKEND_GAP,62,20:58 -> 22:00 | 62m
35473,35474,2021-09-21 20:58:00,2021-09-21 22:00:00,62.0,Tuesday,Tuesday,2021-09-21,2021-09-21,2021,2021,20:58,22:00,20,22,NON_WEEKEND_GAP,62,20:58 -> 22:00 | 62m
36852,36853,2021-09-22 20:58:00,2021-09-22 22:00:00,62.0,Wednesday,Wednesday,2021-09-22,2021-09-22,2021,2021,20:58,22:00,20,22,NON_WEEKEND_GAP,62,20:58 -> 22:00 | 62m
38231,38232,2021-09-23 20:58:00,2021-09-23 22:00:00,62.0,Thursday,Thursday,2021-09-23,2021-09-23,2021,2021,20:58,22:00,20,22,NON_WEEKEND_GAP,62,20:58 -> 22:00 | 62m
40985,40986,2021-09-27 20:58:00,2021-09-27 22:00:00,62.0,Monday,Monday,2021-09-27,2021-09-27,2021,2021,20:58,22:00,20,22,NON_WEEKEND_GAP,62,20:58 -> 22:00 | 62m
42364,42365,2021-09-28 20:58:00,2021-09-28 22:00:00,62.0,Tuesday,Tuesday,2021-09-28,2021-09-28,2021,2021,20:58,22:00,20,22,NON_WEEKEND_GAP,62,20:58 -> 22:00 | 62m
43743,43744,2021-09-29 20:58:00,2021-09-29 22:00:00,62.0,Wednesday,Wednesday,2021-09-29,2021-09-29,2021,2021,20:58,22:00,20,22,NON_WEEKEND_GAP,62,20:58 -> 22:00 | 62m
45122,45123,2021-09-30 20:58:00,2021-09-30 22:00:00,62.0,Thursday,Thursday,2021-09-30,2021-09-30,2021,2021,20:58,22:00,20,22,NON_WEEKEND_GAP,62,20:58 -> 22:00 | 62m
47876,47877,2021-10-04 20:58:00,2021-10-04 22:00:00,62.0,Monday,Monday,2021-10-04,2021-10-04,2021,2021,20:58,22:00,20,22,NON_WEEKEND_GAP,62,20:58 -> 22:00 | 62m
49255,49256,2021-10-05 20:58:00,2021-10-05 22:00:00,62.0,Tuesday,Tuesday,2021-10-05,2021-10-05,2021,2021,20:58,22:00,20,22,NON_WEEKEND_GAP,62,20:58 -> 22:00 | 62m
50634,50635,2021-10-06 20:58:00,2021-10-06 22:00:00,62.0,Wednesday,Wednesday,2021-10-06,2021-10-06,2021,2021,20:58,22:00,20,22,NON_WEEKEND_GAP,62,20:58 -> 22:00 | 62m
50684,50685,2021-10-06 22:49:00,2021-10-06 22:51:00,2.0,Wednesday,Wednesday,2021-10-06,2021-10-06,2021,2021,22:49,22:51,22,22,NON_WEEKEND_GAP,2,22:49 -> 22:51 | 2m
52012,52013,2021-10-07 20:58:00,2021-10-07 22:00:00,62.0,Thursday,Thursday,2021-10-07,2021-10-07,2021,2021,20:58,22:00,20,22,NON_WEEKEND_GAP,62,20:58 -> 22:00 | 62m
52104,52105,2021-10-07 23:31:00,2021-10-07 23:33:00,2.0,Thursday,Thursday,2021-10-07,2021-10-07,2021,2021,23:31,23:33,23,23,NON_WEEKEND_GAP,2,23:31 -> 23:33 | 2m
54765,54766,2021-10-11 20:58:00,2021-10-11 22:00:00,62.0,Monday,Monday,2021-10-11,2021-10-11,2021,2021,20:58,22:00,20,22,NON_WEEKEND_GAP,62,20:58 -> 22:00 | 62m
55557,55558,2021-10-12 11:11:00,2021-10-12 11:13:00,2.0,Tuesday,Tuesday,2021-10-12,2021-10-12,2021,2021,11:11,11:13,11,11,NON_WEEKEND_GAP,2,11:11 -> 11:13 | 2m
56143,56144,2021-10-12 20:58:00,2021-10-12 22:00:00,62.0,Tuesday,Tuesday,2021-10-12,2021-10-12,2021,2021,20:58,22:00,20,22,NON_WEEKEND_GAP,62,20:58 -> 22:00 | 62m
57522,57523,2021-10-13 20:58:00,2021-10-13 22:00:00,62.0,Wednesday,Wednesday,2021-10-13,2021-10-13,2021,2021,20:58,22:00,20,22,NON_WEEKEND_GAP,62,20:58 -> 22:00 | 62m
58901,58902,2021-10-14 20:58:00,2021-10-14 22:00:00,62.0,Thursday,Thursday,2021-10-14,2021-10-14,2021,2021,20:58,22:00,20,22,NON_WEEKEND_GAP,62,20:58 -> 22:00 | 62m
61655,61656,2021-10-18 20:58:00,2021-10-18 22:00:00,62.0,Monday,Monday,2021-10-18,2021-10-18,2021,2021,20:58,22:00,20,22,NON_WEEKEND_GAP,62,20:58 -> 22:00 | 62m
61727,61728,2021-10-18 23:11:00,2021-10-18 23:13:00,2.0,Monday,Monday,2021-10-18,2021-10-18,2021,2021,23:11,23:13,23,23,NON_WEEKEND_GAP,2,23:11 -> 23:13 | 2m
63033,63034,2021-10-19 20:58:00,2021-10-19 22:01:00,63.0,Tuesday,Tuesday,2021-10-19,2021-10-19,2021,2021,20:58,22:01,20,22,NON_WEEKEND_GAP,64,20:58 -> 22:01 | 64m
64411,64412,2021-10-20 20:58:00,2021-10-20 22:01:00,63.0,Wednesday,Wednesday,2021-10-20,2021-10-20,2021,2021,20:58,22:01,20,22,NON_WEEKEND_GAP,64,20:58 -> 22:01 | 64m
65789,65790,2021-10-21 20:58:00,2021-10-21 22:01:00,63.0,Thursday,Thursday,2021-10-21,2021-10-21,2021,2021,20:58,22:01,20,22,NON_WEEKEND_GAP,64,20:58 -> 22:01 | 64m
68541,68542,2021-10-25 20:58:00,2021-10-25 22:01:00,63.0,Monday,Monday,2021-10-25,2021-10-25,2021,2021,20:58,22:01,20,22,NON_WEEKEND_GAP,64,20:58 -> 22:01 | 64m
69919,69920,2021-10-26 20:58:00,2021-10-26 22:01:00,63.0,Tuesday,Tuesday,2021-10-26,2021-10-26,2021,2021,20:58,22:01,20,22,NON_WEEKEND_GAP,64,20:58 -> 22:01 | 64m
71297,71298,2021-10-27 20:58:00,2021-10-27 22:01:00,63.0,Wednesday,Wednesday,2021-10-27,2021-10-27,2021,2021,20:58,22:01,20,22,NON_WEEKEND_GAP,64,20:58 -> 22:01 | 64m
72675,72676,2021-10-28 20:58:00,2021-10-28 22:01:00,63.0,Thursday,Thursday,2021-10-28,2021-10-28,2021,2021,20:58,22:01,20,22,NON_WEEKEND_GAP,64,20:58 -> 22:01 | 64m
75427,75428,2021-11-01 20:58:00,2021-11-01 22:01:00,63.0,Monday,Monday,2021-11-01,2021-11-01,2021,2021,20:58,22:01,20,22,NON_WEEKEND_GAP,64,20:58 -> 22:01 | 64m
76805,76806,2021-11-02 20:58:00,2021-11-02 22:01:00,63.0,Tuesday,Tuesday,2021-11-02,2021-11-02,2021,2021,20:58,22:01,20,22,NON_WEEKEND_GAP,64,20:58 -> 22:01 | 64m
78183,78184,2021-11-03 20:58:00,2021-11-03 22:01:00,63.0,Wednesday,Wednesday,2021-11-03,2021-11-03,2021,2021,20:58,22:01,20,22,NON_WEEKEND_GAP,64,20:58 -> 22:01 | 64m
79561,79562,2021-11-04 20:58:00,2021-11-04 22:01:00,63.0,Thursday,Thursday,2021-11-04,2021-11-04,2021,2021,20:58,22:01,20,22,NON_WEEKEND_GAP,64,20:58 -> 22:01 | 64m
128642,128643,2021-12-27 21:26:00,2021-12-27 21:28:00,2.0,Monday,Monday,2021-12-27,2021-12-27,2021,2021,21:26,21:28,21,21,NON_WEEKEND_GAP,2,21:26 -> 21:28 | 2m
142312,142313,2022-01-10 21:45:00,2022-01-10 21:47:00,2.0,Monday,Monday,2022-01-10,2022-01-10,2022,2022,21:45,21:47,21,21,NON_WEEKEND_GAP,2,21:45 -> 21:47 | 2m
171126,171127,2022-02-08 23:46:00,2022-02-09 01:22:00,96.0,Tuesday,Wednesday,2022-02-08,2022-02-09,2022,2022,23:46,01:22,23,1,NON_WEEKEND_GAP,96,23:46 -> 01:22 | 96m
203873,203874,2022-03-14 20:58:00,2022-03-14 22:01:00,63.0,Monday,Monday,2022-03-14,2022-03-14,2022,2022,20:58,22:01,20,22,NON_WEEKEND_GAP,64,20:58 -> 22:01 | 64m
205251,205252,2022-03-15 20:58:00,2022-03-15 22:01:00,63.0,Tuesday,Tuesday,2022-03-15,2022-03-15,2022,2022,20:58,22:01,20,22,NON_WEEKEND_GAP,64,20:58 -> 22:01 | 64m
206629,206630,2022-03-16 20:58:00,2022-03-16 22:01:00,63.0,Wednesday,Wednesday,2022-03-16,2022-03-16,2022,2022,20:58,22:01,20,22,NON_WEEKEND_GAP,64,20:58 -> 22:01 | 64m
208007,208008,2022-03-17 20:58:00,2022-03-17 22:01:00,63.0,Thursday,Thursday,2022-03-17,2022-03-17,2022,2022,20:58,22:01,20,22,NON_WEEKEND_GAP,64,20:58 -> 22:01 | 64m
253316,253317,2022-05-04 19:12:00,2022-05-04 19:14:00,2.0,Wednesday,Wednesday,2022-05-04,2022-05-04,2022,2022,19:12,19:14,19,19,NON_WEEKEND_GAP,2,19:12 -> 19:14 | 2m
293703,293704,2022-06-15 07:56:00,2022-06-15 07:58:00,2.0,Wednesday,Wednesday,2022-06-15,2022-06-15,2022,2022,07:56,07:58,7,7,NON_WEEKEND_GAP,2,07:56 -> 07:58 | 2m
335223,335224,2022-07-27 19:16:00,2022-07-27 19:18:00,2.0,Wednesday,Wednesday,2022-07-27,2022-07-27,2022,2022,19:16,19:18,19,19,NON_WEEKEND_GAP,2,19:16 -> 19:18 | 2m
380499,380500,2022-09-12 20:42:00,2022-09-12 20:44:00,2.0,Monday,Monday,2022-09-12,2022-09-12,2022,2022,20:42,20:44,20,20,NON_WEEKEND_GAP,2,20:42 -> 20:44 | 2m
434983,434984,2022-11-07 12:19:00,2022-11-07 12:21:00,2.0,Monday,Monday,2022-11-07,2022-11-07,2022,2022,12:19,12:21,12,12,NON_WEEKEND_GAP,2,12:19 -> 12:21 | 2m
453263,453264,2022-11-24 18:47:00,2022-11-24 18:49:00,2.0,Thursday,Thursday,2022-11-24,2022-11-24,2022,2022,18:47,18:49,18,18,NON_WEEKEND_GAP,2,18:47 -> 18:49 | 2m
453301,453302,2022-11-24 19:26:00,2022-11-24 19:28:00,2.0,Thursday,Thursday,2022-11-24,2022-11-24,2022,2022,19:26,19:28,19,19,NON_WEEKEND_GAP,2,19:26 -> 19:28 | 2m
480620,480621,2022-12-22 21:57:00,2022-12-23 00:17:00,140.0,Thursday,Friday,2022-12-22,2022-12-23,2022,2022,21:57,00:17,21,0,NON_WEEKEND_GAP,140,21:57 -> 00:17 | 140m
519969,519970,2023-02-03 16:13:00,2023-02-03 16:15:00,2.0,Friday,Friday,2023-02-03,2023-02-03,2023,2023,16:13,16:15,16,16,NON_WEEKEND_GAP,2,16:13 -> 16:15 | 2m
519991,519992,2023-02-03 16:36:00,2023-02-03 16:38:00,2.0,Friday,Friday,2023-02-03,2023-02-03,2023,2023,16:36,16:38,16,16,NON_WEEKEND_GAP,2,16:36 -> 16:38 | 2m
520531,520532,2023-02-06 02:44:00,2023-02-06 02:46:00,2.0,Monday,Monday,2023-02-06,2023-02-06,2023,2023,02:44,02:46,2,2,NON_WEEKEND_GAP,2,02:44 -> 02:46 | 2m
520538,520539,2023-02-06 02:52:00,2023-02-06 02:55:00,3.0,Monday,Monday,2023-02-06,2023-02-06,2023,2023,02:52,02:55,2,2,NON_WEEKEND_GAP,4,02:52 -> 02:55 | 4m
521022,521023,2023-02-06 10:58:00,2023-02-06 11:00:00,2.0,Monday,Monday,2023-02-06,2023-02-06,2023,2023,10:58,11:00,10,11,NON_WEEKEND_GAP,2,10:58 -> 11:00 | 2m
521038,521039,2023-02-06 11:15:00,2023-02-06 11:17:00,2.0,Monday,Monday,2023-02-06,2023-02-06,2023,2023,11:15,11:17,11,11,NON_WEEKEND_GAP,2,11:15 -> 11:17 | 2m
521308,521309,2023-02-06 15:46:00,2023-02-06 15:48:00,2.0,Monday,Monday,2023-02-06,2023-02-06,2023,2023,15:46,15:48,15,15,NON_WEEKEND_GAP,2,15:46 -> 15:48 | 2m
521328,521329,2023-02-06 16:07:00,2023-02-06 16:09:00,2.0,Monday,Monday,2023-02-06,2023-02-06,2023,2023,16:07,16:09,16,16,NON_WEEKEND_GAP,2,16:07 -> 16:09 | 2m
544902,544903,2023-03-01 21:48:00,2023-03-01 21:50:00,2.0,Wednesday,Wednesday,2023-03-01,2023-03-01,2023,2023,21:48,21:50,21,21,NON_WEEKEND_GAP,2,21:48 -> 21:50 | 2m
558672,558673,2023-03-15 20:57:00,2023-03-15 23:01:00,124.0,Wednesday,Wednesday,2023-03-15,2023-03-15,2023,2023,20:57,23:01,20,23,NON_WEEKEND_GAP,124,20:57 -> 23:01 | 124m
559707,559708,2023-03-16 16:15:00,2023-03-16 16:29:00,14.0,Thursday,Thursday,2023-03-16,2023-03-16,2023,2023,16:15,16:29,16,16,NON_WEEKEND_GAP,14,16:15 -> 16:29 | 14m
575672,575673,2023-04-03 07:21:00,2023-04-03 07:41:00,20.0,Monday,Monday,2023-04-03,2023-04-03,2023,2023,07:21,07:41,7,7,NON_WEEKEND_GAP,20,07:21 -> 07:41 | 20m
761313,761314,2023-10-10 19:14:00,2023-10-10 19:22:00,8.0,Tuesday,Tuesday,2023-10-10,2023-10-10,2023,2023,19:14,19:22,19,19,NON_WEEKEND_GAP,8,19:14 -> 19:22 | 8m
803779,803780,2023-11-22 17:04:00,2023-11-22 17:07:00,3.0,Wednesday,Wednesday,2023-11-22,2023-11-22,2023,2023,17:04,17:07,17,17,NON_WEEKEND_GAP,4,17:04 -> 17:07 | 4m
822221,822222,2023-12-12 10:33:00,2023-12-12 10:41:00,8.0,Tuesday,Tuesday,2023-12-12,2023-12-12,2023,2023,10:33,10:41,10,10,NON_WEEKEND_GAP,8,10:33 -> 10:41 | 8m
861264,861265,2024-01-23 21:56:00,2024-01-23 23:01:00,65.0,Tuesday,Tuesday,2024-01-23,2024-01-23,2024,2024,21:56,23:01,21,23,NON_WEEKEND_GAP,64,21:56 -> 23:01 | 64m
862630,862631,2024-01-24 21:47:00,2024-01-24 21:49:00,2.0,Wednesday,Wednesday,2024-01-24,2024-01-24,2024,2024,21:47,21:49,21,21,NON_WEEKEND_GAP,2,21:47 -> 21:49 | 2m
862638,862639,2024-01-24 21:56:00,2024-01-24 23:01:00,65.0,Wednesday,Wednesday,2024-01-24,2024-01-24,2024,2024,21:56,23:01,21,23,NON_WEEKEND_GAP,64,21:56 -> 23:01 | 64m
864013,864014,2024-01-25 21:56:00,2024-01-25 23:01:00,65.0,Thursday,Thursday,2024-01-25,2024-01-25,2024,2024,21:56,23:01,21,23,NON_WEEKEND_GAP,64,21:56 -> 23:01 | 64m
873640,873641,2024-02-05 21:56:00,2024-02-05 23:01:00,65.0,Monday,Monday,2024-02-05,2024-02-05,2024,2024,21:56,23:01,21,23,NON_WEEKEND_GAP,64,21:56 -> 23:01 | 64m
875015,875016,2024-02-06 21:56:00,2024-02-06 23:01:00,65.0,Tuesday,Tuesday,2024-02-06,2024-02-06,2024,2024,21:56,23:01,21,23,NON_WEEKEND_GAP,64,21:56 -> 23:01 | 64m
876381,876382,2024-02-07 21:47:00,2024-02-07 21:49:00,2.0,Wednesday,Wednesday,2024-02-07,2024-02-07,2024,2024,21:47,21:49,21,21,NON_WEEKEND_GAP,2,21:47 -> 21:49 | 2m
876389,876390,2024-02-07 21:56:00,2024-02-07 23:01:00,65.0,Wednesday,Wednesday,2024-02-07,2024-02-07,2024,2024,21:56,23:01,21,23,NON_WEEKEND_GAP,64,21:56 -> 23:01 | 64m
877764,877765,2024-02-08 21:56:00,2024-02-08 23:01:00,65.0,Thursday,Thursday,2024-02-08,2024-02-08,2024,2024,21:56,23:01,21,23,NON_WEEKEND_GAP,64,21:56 -> 23:01 | 64m
880510,880511,2024-02-12 21:56:00,2024-02-12 23:01:00,65.0,Monday,Monday,2024-02-12,2024-02-12,2024,2024,21:56,23:01,21,23,NON_WEEKEND_GAP,64,21:56 -> 23:01 | 64m
881885,881886,2024-02-13 21:56:00,2024-02-13 23:01:00,65.0,Tuesday,Tuesday,2024-02-13,2024-02-13,2024,2024,21:56,23:01,21,23,NON_WEEKEND_GAP,64,21:56 -> 23:01 | 64m
883251,883252,2024-02-14 21:47:00,2024-02-14 21:49:00,2.0,Wednesday,Wednesday,2024-02-14,2024-02-14,2024,2024,21:47,21:49,21,21,NON_WEEKEND_GAP,2,21:47 -> 21:49 | 2m
883259,883260,2024-02-14 21:56:00,2024-02-14 23:01:00,65.0,Wednesday,Wednesday,2024-02-14,2024-02-14,2024,2024,21:56,23:01,21,23,NON_WEEKEND_GAP,64,21:56 -> 23:01 | 64m
884634,884635,2024-02-15 21:56:00,2024-02-15 23:01:00,65.0,Thursday,Thursday,2024-02-15,2024-02-15,2024,2024,21:56,23:01,21,23,NON_WEEKEND_GAP,64,21:56 -> 23:01 | 64m
888592,888593,2024-02-20 21:56:00,2024-02-20 23:01:00,65.0,Tuesday,Tuesday,2024-02-20,2024-02-20,2024,2024,21:56,23:01,21,23,NON_WEEKEND_GAP,64,21:56 -> 23:01 | 64m
889958,889959,2024-02-21 21:47:00,2024-02-21 21:49:00,2.0,Wednesday,Wednesday,2024-02-21,2024-02-21,2024,2024,21:47,21:49,21,21,NON_WEEKEND_GAP,2,21:47 -> 21:49 | 2m
889966,889967,2024-02-21 21:56:00,2024-02-21 23:01:00,65.0,Wednesday,Wednesday,2024-02-21,2024-02-21,2024,2024,21:56,23:01,21,23,NON_WEEKEND_GAP,64,21:56 -> 23:01 | 64m
891341,891342,2024-02-22 21:56:00,2024-02-22 23:01:00,65.0,Thursday,Thursday,2024-02-22,2024-02-22,2024,2024,21:56,23:01,21,23,NON_WEEKEND_GAP,64,21:56 -> 23:01 | 64m
894087,894088,2024-02-26 21:56:00,2024-02-26 23:01:00,65.0,Monday,Monday,2024-02-26,2024-02-26,2024,2024,21:56,23:01,21,23,NON_WEEKEND_GAP,64,21:56 -> 23:01 | 64m
895462,895463,2024-02-27 21:56:00,2024-02-27 23:01:00,65.0,Tuesday,Tuesday,2024-02-27,2024-02-27,2024,2024,21:56,23:01,21,23,NON_WEEKEND_GAP,64,21:56 -> 23:01 | 64m
896828,896829,2024-02-28 21:47:00,2024-02-28 21:49:00,2.0,Wednesday,Wednesday,2024-02-28,2024-02-28,2024,2024,21:47,21:49,21,21,NON_WEEKEND_GAP,2,21:47 -> 21:49 | 2m
896836,896837,2024-02-28 21:56:00,2024-02-28 23:01:00,65.0,Wednesday,Wednesday,2024-02-28,2024-02-28,2024,2024,21:56,23:01,21,23,NON_WEEKEND_GAP,64,21:56 -> 23:01 | 64m
898211,898212,2024-02-29 21:56:00,2024-02-29 23:01:00,65.0,Thursday,Thursday,2024-02-29,2024-02-29,2024,2024,21:56,23:01,21,23,NON_WEEKEND_GAP,64,21:56 -> 23:01 | 64m
900957,900958,2024-03-04 21:56:00,2024-03-04 23:01:00,65.0,Monday,Monday,2024-03-04,2024-03-04,2024,2024,21:56,23:01,21,23,NON_WEEKEND_GAP,64,21:56 -> 23:01 | 64m
902332,902333,2024-03-05 21:56:00,2024-03-05 23:01:00,65.0,Tuesday,Tuesday,2024-03-05,2024-03-05,2024,2024,21:56,23:01,21,23,NON_WEEKEND_GAP,64,21:56 -> 23:01 | 64m
